user_id,signup_date
1499,2020-02-08
1500,2021-05-11
1501,2023-10-04
1502,2022-09-08
1503,2022-07-09
1504,2023-11-21
1505,2021-12-22
1506,2023-03-30
1507,2020-01-16
1508,2021-05-07
1509,2023-12-20
1510,2023-02-05
1511,2022-06-12
1512,2020-11-06
1513,2022-01-08
1514,2023-04-08
1515,2021-06-29
1516,2021-02-17
1517,2020-09-07
1518,2022-01-28
1519,2023-03-10
1520,2023-07-21
1521,2023-12-10
1522,2022-11-28
1523,2022-03-24
1524,2020-01-29
1525,2022-08-15
1526,2021-04-21
1527,2020-11-13
1528,2020-09-01
1529,2022-01-17
1530,2021-11-27
1531,2020-09-28
1532,2023-06-16
1533,2021-01-11
1534,2020-09-22
1535,2022-07-14
1536,2022-07-09
1537,2023-10-14
1538,2020-12-05
1539,2021-01-23
1540,2021-07-30
1541,2020-01-03
1542,2023-12-23
1543,2023-03-11
1544,2021-01-10
1545,2020-11-19
1546,2020-05-25
1547,2020-10-19
1548,2021-03-07
1549,2021-12-05
1550,2022-08-06
1551,2021-08-07
1552,2021-02-02
1553,2022-03-27
1554,2023-09-29
1555,2022-08-21
1556,2023-03-09
1557,2020-07-05
1558,2020-03-01
1559,2022-07-27
1560,2023-11-04
1561,2021-12-10
1562,2022-03-17
1563,2023-09-04
1564,2023-08-18
1565,2023-09-29
1566,2020-01-11
1567,2022-12-21
1568,2020-08-13
1569,2023-03-22
1570,2021-07-17
1571,2022-02-10
1572,2023-08-26
1573,2022-06-03
1574,2023-06-20
1575,2023-10-21
1576,2023-09-15
1577,2023-02-04
1578,2020-08-13
1579,2022-04-04
1580,2020-08-05
1581,2022-07-25
1582,2022-01-22
1583,2021-05-20
1584,2020-09-15
1585,2020-02-23
1586,2022-12-06
1587,2021-12-27
1588,2021-11-19
1589,2023-01-27
1590,2022-11-09
1591,2021-02-22
1592,2021-11-20
1593,2022-04-29
1594,2020-03-02
1595,2023-03-14
1596,2020-08-03
1597,2020-01-03
1598,2020-06-08
1599,2022-02-19
1600,2023-02-17
1601,2022-06-11
1602,2023-01-17
1603,2020-11-24
1604,2021-08-02
1605,2023-10-12
1606,2023-07-14
1607,2022-08-09
1608,2023-09-08
1609,2021-09-26
1610,2022-09-14
1611,2023-05-03
1612,2022-07-09
1613,2022-01-07
1614,2023-09-17
1615,2020-06-18
1616,2021-06-04
1617,2020-02-09
1618,2023-07-08
1619,2023-11-19
1620,2022-08-12
1621,2023-06-03
1622,2022-09-10
1623,2023-02-21
1624,2022-09-01
1625,2020-02-07
1626,2020-11-23
1627,2023-06-28
1628,2023-04-14
1629,2022-07-02
1630,2021-03-29
1631,2020-02-06
1632,2023-09-01
1633,2022-08-30
1634,2022-03-06
1635,2022-08-30
1636,2021-08-15
1637,2023-02-11
1638,2022-11-29
1639,2023-08-17
1640,2020-08-11
1641,2020-11-13
1642,2020-12-14
1643,2020-04-24
1644,2021-11-28
1645,2023-09-08
1646,2022-11-29
1647,2020-02-09
1648,2023-08-05
1649,2023-07-09
1650,2020-08-03
1651,2023-03-16
1652,2020-12-01
1653,2023-04-06
1654,2020-04-01
1655,2020-12-18
1656,2021-07-24
1657,2022-03-26
1658,2022-02-19
1659,2020-12-28
1660,2021-07-10
1661,2023-09-30
1662,2023-04-08
1663,2020-12-21
1664,2020-07-09
1665,2021-02-25
1666,2021-11-30
1667,2020-01-07
1668,2020-05-12
1669,2021-07-10
1670,2022-04-05
1671,2022-01-30
1672,2022-11-20
1673,2021-06-18
1674,2021-03-01
1675,2023-11-18
1676,2021-11-02
1677,2020-12-28
1678,2020-03-22
1679,2020-12-21
1680,2023-07-05
1681,2021-08-11
1682,2020-10-21
1683,2023-06-01
1684,2022-12-05
1685,2023-02-10
1686,2023-06-10
1687,2020-01-17
1688,2020-12-25
1689,2023-05-31
1690,2022-05-15
1691,2021-11-30
1692,2021-03-23
1693,2022-05-05
1694,2020-12-30
1695,2021-11-05
1696,2022-10-04
1697,2023-09-11
1698,2021-04-11
1699,2021-02-17
1700,2021-08-08
1701,2023-06-10
1702,2023-06-01
1703,2022-09-20
1704,2023-12-06
1705,2021-07-25
1706,2020-11-30
1707,2023-05-30
1708,2020-02-06
1709,2022-09-15
1710,2020-10-04
1711,2023-05-04
1712,2022-07-04
1713,2021-04-28
1714,2023-06-19
1715,2023-09-09
1716,2021-12-31
1717,2020-07-10
1718,2022-11-06
1719,2021-06-07
1720,2022-07-06
1721,2021-02-04
1722,2022-06-04
1723,2021-12-05
1724,2020-01-22
1725,2021-04-18
1726,2023-02-17
1727,2020-07-28
1728,2020-11-01
1729,2023-07-17
1730,2021-12-04
1731,2021-11-17
1732,2020-10-11
1733,2021-12-16
1734,2022-02-01
1735,2023-06-04
1736,2022-08-05
1737,2021-01-15
1738,2021-04-04
1739,2022-10-27
1740,2020-01-29
1741,2022-06-25
1742,2022-11-22
1743,2022-05-28
1744,2020-03-19
1745,2022-08-04
1746,2021-04-03
1747,2021-07-23
1748,2023-12-24
1749,2022-01-07
1750,2023-08-01
1751,2021-05-30
1752,2023-01-27
1753,2021-01-31
1754,2020-02-08
1755,2023-07-18
1756,2022-06-05
1757,2022-03-07
1758,2020-06-05
1759,2023-01-03
1760,2022-06-02
1761,2023-02-27
1762,2022-08-31
1763,2023-01-12
1764,2022-11-11
1765,2022-04-28
1766,2023-11-06
1767,2022-01-17
1768,2022-09-15
1769,2020-01-21
1770,2020-10-29
1771,2022-05-18
1772,2020-03-24
1773,2023-11-11
1774,2023-07-04
1775,2021-07-23
1776,2022-07-22
1777,2023-03-31
1778,2023-04-01
1779,2022-10-05
1780,2022-03-03
1781,2022-03-02
1782,2023-07-18
1783,2021-05-06
1784,2020-07-26
1785,2022-12-19
1786,2021-03-05
1787,2022-09-11
1788,2023-08-25
1789,2021-06-03
1790,2021-08-13
1791,2022-11-16
1792,2020-07-17
1793,2021-01-21
1794,2020-12-14
1795,2022-08-17
1796,2021-11-23
1797,2021-01-12
1798,2022-06-17
1799,2022-07-04
1800,2021-06-10
1801,2023-03-22
1802,2022-01-03
1803,2020-07-24
1804,2021-03-30
1805,2023-07-20
1806,2023-06-13
1807,2021-06-04
1808,2022-10-13
1809,2022-08-13
1810,2021-12-26
1811,2022-10-10
1812,2021-05-15
1813,2020-04-26
1814,2021-01-20
1815,2023-09-29
1816,2021-08-06
1817,2021-01-29
1818,2022-12-23
1819,2021-12-21
1820,2020-03-12
1821,2020-09-30
1822,2023-09-05
1823,2020-12-03
1824,2023-10-21
1825,2021-08-29
1826,2020-06-14
1827,2020-01-11
1828,2023-08-17
1829,2021-12-29
1830,2022-03-11
1831,2020-04-11
1832,2023-12-19
1833,2023-11-16
1834,2022-02-17
1835,2020-08-01
1836,2023-01-16
1837,2021-02-04
1838,2021-08-10
1839,2022-06-07
1840,2022-12-05
1841,2021-08-14
1842,2023-08-26
1843,2023-01-14
1844,2020-04-01
1845,2021-11-03
1846,2021-12-14
1847,2022-07-24
1848,2020-08-29
1849,2020-01-02
1850,2020-08-12
1851,2022-03-11
1852,2021-08-11
1853,2020-04-25
1854,2022-07-06
1855,2023-01-31
1856,2020-07-12
1857,2023-04-04
1858,2022-05-20
1859,2020-03-30
1860,2020-05-01
1861,2020-05-22
1862,2022-09-20
1863,2020-04-15
1864,2022-06-05
1865,2021-03-03
1866,2023-08-21
1867,2020-11-12
1868,2021-09-26
1869,2020-01-09
1870,2022-02-12
1871,2023-01-01
1872,2023-10-14
1873,2020-08-10
1874,2023-12-10
1875,2021-07-06
1876,2023-10-25
1877,2021-12-16
1878,2023-07-11
1879,2023-09-03
1880,2023-01-12
1881,2023-09-03
1882,2020-04-20
1883,2020-09-07
1884,2021-01-17
1885,2020-01-07
1886,2021-04-03
1887,2023-01-12
1888,2020-07-26
1889,2022-06-18
1890,2023-11-14
1891,2023-08-30
1892,2020-01-22
1893,2021-02-13
1894,2022-06-13
1895,2021-05-29
1896,2023-02-24
1897,2022-03-19
1898,2022-05-23
1899,2020-01-14
1900,2022-08-28
1901,2022-09-04
1902,2022-10-10
1903,2022-11-01
1904,2020-03-27
1905,2022-06-27
1906,2023-08-17
1907,2023-06-20
1908,2020-05-01
1909,2023-03-16
1910,2022-01-19
1911,2023-10-11
1912,2021-11-15
1913,2020-11-04
1914,2021-11-25
1915,2020-10-14
1916,2020-11-02
1917,2022-07-02
1918,2021-10-23
1919,2021-07-02
1920,2023-10-07
1921,2020-11-07
1922,2022-05-22
1923,2022-12-18
1924,2022-07-12
1925,2022-01-24
1926,2020-02-04
1927,2021-03-20
1928,2020-04-02
1929,2023-05-15
1930,2020-12-18
1931,2022-06-21
1932,2023-09-17
1933,2022-05-11
1934,2020-06-07
1935,2022-08-14
1936,2020-01-24
1937,2021-02-07
1938,2022-03-15
1939,2021-05-30
1940,2022-01-01
1941,2023-10-19
1942,2023-11-06
1943,2021-06-15
1944,2022-08-13
1945,2020-05-31
1946,2022-08-04
1947,2021-08-30
1948,2021-02-23
1949,2023-06-27
1950,2023-02-14
1951,2022-05-15
1952,2021-07-31
1953,2020-11-30
1954,2023-12-12
1955,2022-07-20
1956,2020-10-21
1957,2022-01-24
1958,2023-10-26
1959,2020-07-04
1960,2023-06-23
1961,2021-09-28
1962,2023-07-15
1963,2023-06-14
1964,2021-06-13
1965,2020-01-21
1966,2022-06-29
1967,2022-05-16
1968,2022-03-04
1969,2020-04-09
1970,2022-01-21
1971,2021-04-22
1972,2023-08-14
1973,2022-07-28
1974,2021-06-09
1975,2020-11-29
1976,2020-01-02
1977,2021-01-09
1978,2020-10-19
1979,2022-04-16
1980,2022-10-01
1981,2021-07-06
1982,2020-11-13
1983,2021-01-15
1984,2020-01-14
1985,2021-05-18
1986,2020-08-18
1987,2023-01-12
1988,2020-05-09
1989,2022-04-17
1990,2023-03-14
1991,2022-06-09
1992,2020-01-28
1993,2020-03-06
1994,2023-04-01
1995,2023-06-06
1996,2020-09-17
1997,2023-12-18
1998,2021-04-04
1999,2020-10-27
2000,2022-07-07
2001,2023-08-19
2002,2020-10-13
2003,2023-11-19
2004,2022-10-30
2005,2021-09-21
2006,2020-09-26
2007,2021-08-14
2008,2022-04-23
2009,2022-05-11
2010,2023-10-16
2011,2023-07-04
2012,2020-05-12
2013,2023-07-23
2014,2022-08-29
2015,2021-05-27
2016,2020-11-08
2017,2021-07-29
2018,2022-06-04
2019,2023-07-31
2020,2023-02-18
2021,2023-02-04
2022,2021-11-17
2023,2023-05-12
2024,2020-06-13
2025,2020-10-31
2026,2020-06-04
2027,2023-10-22
2028,2021-09-11
2029,2023-06-28
2030,2022-08-14
2031,2020-11-29
2032,2022-08-26
2033,2021-05-25
2034,2023-08-09
2035,2022-11-09
2036,2020-10-08
2037,2022-03-07
2038,2022-10-21
2039,2020-04-28
2040,2022-11-24
2041,2020-07-16
2042,2021-04-29
2043,2022-12-18
2044,2022-04-16
2045,2023-03-30
2046,2022-10-05
2047,2021-11-21
2048,2023-05-14
2049,2022-11-01
2050,2021-05-04
2051,2020-10-02
2052,2021-11-23
2053,2020-08-29
2054,2023-05-24
2055,2023-06-28
2056,2020-05-05
2057,2020-08-04
2058,2023-08-22
2059,2023-04-23
2060,2022-11-28
2061,2023-05-31
2062,2023-04-22
2063,2021-05-09
2064,2021-03-02
2065,2023-04-16
2066,2022-07-07
2067,2023-12-22
2068,2023-08-10
2069,2020-05-30
2070,2021-01-18
2071,2020-11-03
2072,2023-09-21
2073,2022-01-15
2074,2022-06-10
2075,2021-01-09
2076,2022-10-28
2077,2023-09-26
2078,2020-05-08
2079,2022-10-11
2080,2021-10-30
2081,2023-10-07
2082,2023-10-13
2083,2021-05-31
2084,2020-03-26
2085,2023-04-13
2086,2023-05-01
2087,2020-11-06
2088,2023-02-16
2089,2023-05-26
2090,2021-03-02
2091,2023-12-08
2092,2020-04-23
2093,2023-03-14
2094,2020-10-29
2095,2022-01-13
2096,2021-08-10
2097,2022-09-13
2098,2020-12-10
2099,2022-03-24
2100,2022-03-11
2101,2022-10-21
2102,2023-03-16
2103,2023-08-03
2104,2022-12-12
2105,2023-08-20
2106,2022-12-28
2107,2020-12-26
2108,2023-05-28
2109,2022-10-06
2110,2021-12-04
2111,2021-07-28
2112,2023-03-30
2113,2023-01-17
2114,2021-11-18
2115,2022-02-19
2116,2021-08-07
2117,2021-08-11
2118,2023-03-28
2119,2021-05-03
2120,2022-08-28
2121,2023-09-09
2122,2023-11-05
2123,2023-01-30
2124,2021-05-08
2125,2020-01-19
2126,2021-01-31
2127,2022-09-27
2128,2023-07-26
2129,2022-04-30
2130,2023-10-20
2131,2023-09-16
2132,2023-09-29
2133,2022-04-01
2134,2021-03-30
2135,2021-12-25
2136,2022-12-24
2137,2023-01-04
2138,2021-12-11
2139,2020-05-22
2140,2022-07-05
2141,2022-04-07
2142,2021-08-27
2143,2023-12-11
2144,2020-10-31
2145,2022-01-05
2146,2020-10-17
2147,2020-04-11
2148,2023-07-14
2149,2022-05-16
2150,2022-08-25
2151,2022-08-31
2152,2022-04-21
2153,2022-08-19
2154,2022-07-30
2155,2022-10-23
2156,2020-03-25
2157,2020-11-23
2158,2022-03-26
2159,2021-03-29
2160,2021-09-20
2161,2023-05-29
2162,2023-03-23
2163,2021-10-26
2164,2020-01-12
2165,2023-03-02
2166,2020-10-30
2167,2023-08-09
2168,2022-09-01
2169,2023-08-16
2170,2022-02-21
2171,2020-02-12
2172,2022-08-01
2173,2020-12-08
2174,2023-09-11
2175,2021-05-12
2176,2020-12-29
2177,2022-06-09
2178,2021-03-02
2179,2022-10-01
2180,2020-01-21
2181,2021-02-10
2182,2021-09-10
2183,2022-10-11
2184,2020-12-01
2185,2023-02-14
2186,2023-02-21
2187,2021-02-02
2188,2022-03-03
2189,2021-12-15
2190,2020-02-20
2191,2020-11-19
2192,2022-02-27
2193,2020-05-20
2194,2021-04-14
2195,2022-02-25
2196,2023-09-19
2197,2022-08-21
2198,2022-10-04
2199,2021-01-07
2200,2021-05-08
2201,2022-01-20
2202,2023-03-25
2203,2020-10-17
2204,2023-03-13
2205,2020-04-15
2206,2023-12-14
2207,2021-10-31
2208,2020-01-02
2209,2021-08-11
2210,2021-10-05
2211,2020-03-30
2212,2023-09-30
2213,2020-12-15
2214,2023-07-10
2215,2023-10-06
2216,2023-02-05
2217,2022-11-28
2218,2022-06-27
2219,2020-06-07
2220,2022-08-16
2221,2020-11-07
2222,2023-06-18
2223,2021-03-20
2224,2020-10-24
2225,2022-08-09
2226,2020-02-05
2227,2023-01-12
2228,2023-11-09
2229,2023-04-10
2230,2023-10-31
2231,2023-10-17
2232,2021-07-12
2233,2022-06-09
2234,2020-05-20
2235,2022-06-05
2236,2023-02-15
2237,2023-07-24
2238,2021-12-26
2239,2023-05-28
2240,2022-11-15
2241,2021-06-04
2242,2020-01-10
2243,2022-09-10
2244,2021-01-12
2245,2021-11-12
2246,2021-08-06
2247,2020-05-31
2248,2021-12-20
2249,2022-12-08
2250,2023-03-23
2251,2022-05-08
2252,2023-08-09
2253,2020-02-19
2254,2021-10-25
2255,2021-06-14
2256,2022-12-19
2257,2023-04-05
2258,2023-05-10
2259,2022-05-06
2260,2020-05-25
2261,2022-07-03
2262,2022-09-19
2263,2020-08-29
2264,2021-08-03
2265,2021-11-17
2266,2021-04-27
2267,2023-02-05
2268,2023-06-03
2269,2021-11-03
2270,2021-09-22
2271,2021-10-22
2272,2021-10-23
2273,2023-12-26
2274,2022-03-15
2275,2021-02-22
2276,2022-09-14
2277,2023-03-29
2278,2021-10-11
2279,2022-08-26
2280,2021-08-12
2281,2023-01-05
2282,2021-05-23
2283,2021-03-16
2284,2023-07-01
2285,2022-07-09
2286,2022-02-08
2287,2023-09-05
2288,2020-09-19
2289,2023-10-29
2290,2021-09-28
2291,2023-04-05
2292,2021-04-03
2293,2022-09-25
2294,2023-07-27
2295,2021-11-30
2296,2020-10-28
2297,2023-05-26
2298,2023-01-30
2299,2021-07-07
2300,2020-10-14
2301,2023-04-05
2302,2021-09-12
2303,2022-10-02
2304,2020-02-05
2305,2022-01-13
2306,2020-12-18
2307,2020-03-13
2308,2021-10-09
2309,2023-10-08
2310,2022-12-29
2311,2021-02-28
2312,2022-09-25
2313,2021-12-08
2314,2021-07-14
2315,2022-04-07
2316,2022-08-13
2317,2021-05-31
2318,2021-03-03
2319,2020-06-08
2320,2020-05-28
2321,2022-02-14
2322,2023-06-07
2323,2020-03-07
2324,2022-10-10
2325,2021-01-15
2326,2020-02-27
2327,2023-07-06
2328,2020-12-07
2329,2023-02-27
2330,2021-12-27
2331,2023-04-10
2332,2022-02-08
2333,2021-09-05
2334,2023-05-17
2335,2020-12-19
2336,2020-04-25
2337,2023-07-11
2338,2021-10-23
2339,2021-03-28
2340,2020-10-13
2341,2023-08-19
2342,2022-10-13
2343,2020-11-06
2344,2020-07-26
2345,2021-09-09
2346,2021-03-21
2347,2021-10-31
2348,2021-09-24
2349,2020-02-24
2350,2022-06-30
2351,2022-11-01
2352,2021-10-18
2353,2023-11-24
2354,2022-09-06
2355,2021-05-29
2356,2020-08-24
2357,2023-07-26
2358,2020-12-13
2359,2021-09-18
2360,2023-02-01
2361,2021-09-21
2362,2023-06-25
2363,2020-12-29
2364,2020-11-16
2365,2020-10-12
2366,2020-05-28
2367,2023-01-12
2368,2021-02-09
2369,2022-09-04
2370,2021-03-31
2371,2022-03-10
2372,2023-03-30
2373,2022-10-09
2374,2022-02-22
2375,2021-04-04
2376,2022-01-07
2377,2021-05-23
2378,2021-04-25
2379,2020-04-23
2380,2022-01-18
2381,2020-12-26
2382,2020-12-06
2383,2022-02-08
2384,2022-01-30
2385,2022-08-26
2386,2021-03-24
2387,2022-04-14
2388,2023-04-18
2389,2023-12-01
2390,2023-05-04
2391,2020-11-06
2392,2020-09-18
2393,2023-12-13
2394,2021-02-09
2395,2020-05-22
2396,2020-12-07
2397,2023-09-01
2398,2023-01-29
2399,2020-08-31
2400,2021-05-04
2401,2020-01-12
2402,2023-06-16
2403,2021-07-14
2404,2020-02-11
2405,2021-11-08
2406,2021-08-16
2407,2023-12-23
2408,2023-03-27
2409,2023-05-24
2410,2020-05-13
2411,2022-12-26
2412,2022-10-27
2413,2022-08-05
2414,2020-03-13
2415,2021-02-02
2416,2023-11-29
2417,2021-07-31
2418,2022-05-08
2419,2020-05-09
2420,2022-07-19
2421,2023-05-14
2422,2020-09-22
2423,2022-03-03
2424,2020-09-09
2425,2022-04-01
2426,2023-08-05
2427,2020-06-12
2428,2020-04-04
2429,2022-04-12
2430,2023-02-07
2431,2020-12-01
2432,2022-04-01
2433,2020-08-25
2434,2021-01-15
2435,2023-12-30
2436,2022-06-17
2437,2021-04-27
2438,2022-06-20
2439,2022-11-14
2440,2023-02-14
2441,2021-04-26
2442,2023-11-16
2443,2022-07-05
2444,2022-09-20
2445,2022-08-21
2446,2021-06-20
2447,2023-01-07
2448,2023-04-11
2449,2022-11-01
2450,2020-05-07
2451,2020-04-01
2452,2021-06-26
2453,2022-04-25
2454,2022-09-15
2455,2021-03-22
2456,2021-01-24
2457,2021-11-02
2458,2020-02-12
2459,2020-09-10
2460,2023-02-27
2461,2022-12-19
2462,2021-10-24
2463,2021-04-11
2464,2020-10-13
2465,2022-10-07
2466,2022-02-16
2467,2020-12-10
2468,2021-10-03
2469,2021-01-16
2470,2021-11-20
2471,2023-06-30
2472,2022-12-15
2473,2021-04-01
2474,2022-09-09
2475,2020-03-23
2476,2023-01-27
2477,2020-05-28
2478,2023-09-14
2479,2023-03-25
2480,2020-07-08
2481,2022-06-01
2482,2020-09-19
2483,2023-01-08
2484,2021-02-03
2485,2022-02-02
2486,2021-08-31
2487,2023-07-07
2488,2022-02-23
2489,2020-04-10
2490,2023-10-14
2491,2023-11-04
2492,2022-03-30
2493,2023-05-29
2494,2022-03-30
2495,2021-02-23
2496,2020-05-03
2497,2021-02-25
2498,2023-06-08
2499,2022-12-22
2500,2022-02-06
2501,2021-04-27
2502,2021-06-02
2503,2020-06-03
2504,2020-04-01
2505,2022-09-08
2506,2021-03-30
2507,2021-08-20
2508,2021-05-24
2509,2023-04-21
2510,2021-01-20
2511,2021-02-08
2512,2020-09-02
2513,2022-01-11
2514,2021-10-22
2515,2021-10-11
2516,2023-12-17
2517,2022-06-19
2518,2020-03-05
2519,2022-11-02
2520,2020-07-31
2521,2020-08-29
2522,2021-05-07
2523,2023-05-21
2524,2020-12-03
2525,2020-06-21
2526,2021-11-02
2527,2020-06-12
2528,2021-04-09
2529,2022-09-21
2530,2021-05-11
2531,2021-11-30
2532,2021-01-29
2533,2021-12-03
2534,2020-11-03
2535,2020-07-01
2536,2021-09-20
2537,2021-05-24
2538,2021-06-29
2539,2021-09-15
2540,2021-08-16
2541,2022-01-13
2542,2023-06-04
2543,2023-12-30
2544,2023-12-16
2545,2021-07-07
2546,2020-01-21
2547,2021-07-07
2548,2021-01-31
2549,2021-09-16
2550,2020-04-14
2551,2020-07-10
2552,2020-01-17
2553,2023-02-17
2554,2021-01-27
2555,2021-02-28
2556,2020-05-08
2557,2023-02-27
2558,2021-07-25
2559,2020-01-29
2560,2023-01-25
2561,2022-10-30
2562,2020-08-29
2563,2020-08-19
2564,2022-02-27
2565,2023-07-31
2566,2021-12-15
2567,2022-01-28
2568,2022-03-12
2569,2022-02-14
2570,2021-12-26
2571,2020-07-18
2572,2022-08-02
2573,2020-03-19
2574,2022-08-13
2575,2022-05-05
2576,2023-04-11
2577,2021-04-11
2578,2021-08-03
2579,2023-12-10
2580,2022-07-28
2581,2021-03-24
2582,2020-03-27
2583,2020-04-10
2584,2022-10-28
2585,2022-04-24
2586,2023-05-08
2587,2020-03-27
2588,2020-02-12
2589,2023-11-09
2590,2023-12-29
2591,2021-02-11
2592,2021-10-25
2593,2022-11-06
2594,2020-05-27
2595,2020-10-03
2596,2020-08-19
2597,2020-12-31
2598,2023-06-05
2599,2021-03-11
2600,2021-02-02
2601,2023-05-19
2602,2023-11-15
2603,2021-05-13
2604,2021-06-23
2605,2021-07-16
2606,2021-03-17
2607,2023-07-08
2608,2022-02-11
2609,2020-12-15
2610,2023-10-07
2611,2021-06-03
2612,2023-09-05
2613,2020-05-17
2614,2022-09-18
2615,2021-01-02
2616,2023-05-28
2617,2023-09-22
2618,2023-05-31
2619,2020-12-25
2620,2022-07-09
2621,2020-11-24
2622,2022-08-19
2623,2021-04-07
2624,2022-08-03
2625,2022-08-20
2626,2023-11-06
2627,2022-04-15
2628,2020-06-17
2629,2020-08-04
2630,2021-01-12
2631,2020-04-28
2632,2020-07-08
2633,2022-02-05
2634,2021-01-04
2635,2020-05-28
2636,2021-10-13
2637,2022-02-08
2638,2021-01-08
2639,2022-02-19
2640,2020-06-08
2641,2020-12-16
2642,2023-08-04
2643,2023-08-04
2644,2022-06-10
2645,2023-06-03
2646,2021-06-06
2647,2021-06-05
2648,2022-02-21
2649,2020-09-29
2650,2022-07-24
2651,2023-11-26
2652,2020-07-01
2653,2021-05-02
2654,2022-04-25
2655,2020-05-03
2656,2022-09-11
2657,2022-02-28
2658,2021-02-17
2659,2023-04-10
2660,2023-08-04
2661,2023-12-29
2662,2021-11-16
2663,2020-04-22
2664,2022-06-06
2665,2020-05-01
2666,2023-05-30
2667,2020-02-08
2668,2021-05-11
2669,2022-02-18
2670,2023-06-10
2671,2022-07-31
2672,2020-05-28
2673,2023-11-21
2674,2022-10-18
2675,2021-10-22
2676,2020-10-28
2677,2023-10-15
2678,2020-08-25
2679,2021-10-08
2680,2021-10-24
2681,2020-08-23
2682,2020-07-21
2683,2020-09-12
2684,2021-08-20
2685,2021-10-23
2686,2020-08-22
2687,2023-09-30
2688,2021-06-17
2689,2022-05-09
2690,2022-02-08
2691,2021-06-24
2692,2020-07-31
2693,2021-04-07
2694,2021-03-11
2695,2020-10-09
2696,2023-12-01
2697,2020-03-28
2698,2022-12-03
2699,2021-04-05
2700,2020-10-04
2701,2021-02-24
2702,2023-10-08
2703,2021-11-26
2704,2021-05-29
2705,2021-12-03
2706,2020-01-19
2707,2020-01-23
2708,2021-02-16
2709,2022-11-19
2710,2020-04-17
2711,2023-10-22
2712,2023-07-28
2713,2023-02-25
2714,2023-06-06
2715,2023-02-08
2716,2020-05-15
2717,2020-12-27
2718,2023-04-24
2719,2020-05-08
2720,2023-07-08
2721,2021-05-29
2722,2021-03-24
2723,2023-02-01
2724,2023-06-01
2725,2022-05-23
2726,2021-04-17
2727,2022-10-30
2728,2023-11-29
2729,2020-10-28
2730,2020-08-18
2731,2022-07-11
2732,2022-12-25
2733,2022-07-25
2734,2020-04-21
2735,2022-11-02
2736,2023-11-17
2737,2021-05-14
2738,2022-07-20
2739,2021-08-20
2740,2020-08-21
2741,2021-08-24
2742,2020-11-09
2743,2021-07-19
2744,2022-11-01
2745,2020-07-27
2746,2022-11-03
2747,2023-12-12
2748,2023-11-01
2749,2022-11-09
2750,2021-08-09
2751,2022-10-11
2752,2022-12-29
2753,2023-05-19
2754,2023-01-29
2755,2021-11-28
2756,2020-05-11
2757,2023-11-05
2758,2023-03-01
2759,2022-11-09
2760,2021-06-19
2761,2022-10-10
2762,2020-08-14
2763,2023-03-23
2764,2022-04-01
2765,2022-05-20
2766,2021-02-08
2767,2020-07-20
2768,2020-02-07
2769,2022-07-30
2770,2020-07-06
2771,2022-12-16
2772,2022-07-29
2773,2022-11-09
2774,2020-09-29
2775,2023-02-16
2776,2021-08-05
2777,2021-05-30
2778,2023-05-29
2779,2021-06-09
2780,2020-12-01
2781,2021-11-28
2782,2022-12-14
2783,2021-05-14
2784,2022-06-18
2785,2022-02-04
2786,2021-06-19
2787,2020-06-10
2788,2021-08-16
2789,2020-06-07
2790,2023-04-26
2791,2020-02-29
2792,2022-07-03
2793,2023-09-04
2794,2020-07-29
2795,2021-02-09
2796,2021-10-25
2797,2023-02-06
2798,2023-01-04
2799,2021-06-25
2800,2023-08-30
2801,2022-09-24
2802,2023-02-14
2803,2022-07-15
2804,2022-05-17
2805,2020-01-19
2806,2021-03-07
2807,2022-01-09
2808,2023-10-05
2809,2020-07-01
2810,2020-04-22
2811,2023-04-21
2812,2021-04-25
2813,2023-03-15
2814,2022-04-10
2815,2023-02-10
2816,2022-02-01
2817,2021-04-20
2818,2022-02-01
2819,2023-08-19
2820,2022-08-28
2821,2022-10-16
2822,2023-02-15
2823,2020-06-09
2824,2021-02-04
2825,2020-07-16
2826,2023-07-07
2827,2021-10-21
2828,2022-12-06
2829,2021-02-02
2830,2020-03-18
2831,2020-05-03
2832,2020-03-15
2833,2020-05-16
2834,2021-08-24
2835,2023-11-24
2836,2022-04-16
2837,2021-05-14
2838,2020-05-17
2839,2020-02-19
2840,2022-08-30
2841,2020-09-10
2842,2021-12-10
2843,2021-07-16
2844,2022-01-26
2845,2023-12-20
2846,2021-06-30
2847,2023-08-18
2848,2022-07-10
2849,2021-08-03
2850,2023-10-04
2851,2020-02-18
2852,2022-07-05
2853,2023-01-02
2854,2021-12-04
2855,2020-09-17
2856,2020-12-21
2857,2023-07-07
2858,2021-09-29
2859,2022-01-12
2860,2023-08-11
2861,2022-10-06
2862,2022-07-19
2863,2021-10-02
2864,2022-03-02
2865,2023-08-29
2866,2021-09-03
2867,2022-03-19
2868,2023-04-20
2869,2021-11-16
2870,2023-10-19
2871,2020-07-06
2872,2022-09-11
2873,2021-07-01
2874,2021-12-25
2875,2022-07-14
2876,2023-12-02
2877,2022-05-25
2878,2021-09-09
2879,2021-02-17
2880,2023-09-27
2881,2023-05-28
2882,2022-06-21
2883,2020-06-11
2884,2023-05-28
2885,2020-09-26
2886,2021-09-23
2887,2022-06-24
2888,2023-11-24
2889,2023-04-20
2890,2020-07-23
2891,2021-08-04
2892,2022-04-20
2893,2023-06-05
2894,2021-08-18
2895,2020-09-06
2896,2022-05-24
2897,2020-07-14
